id	year	author	title	link
eman001opre01_01.nederlab.folia.txt	1877	marcellus emants	op reis door zweden	https://www.dbnl.org/titels/titel.php?id=eman001opre01
bild001gedi03_01.nederlab.folia.txt	1824	katharina wilhelmina bilderdijk-schweickhardt	gedichten voor kinderen	https://www.dbnl.org/titels/titel.php?id=bild001gedi03
_sur001183201_01.nederlab.folia.txt	1832	surinaamsche almanak	surinaamsche almanak voor het jaar 1832	https://www.dbnl.org/titels/titel.php?id=_sur001183201
_taa008191501_01.nederlab.folia.txt	1915	nieuwe taalgids, de	de nieuwe taalgids. jaargang 9	https://www.dbnl.org/titels/titel.php?id=_taa008191501
_onz001192001_01.nederlab.folia.txt	1920	onze eeuw	onze eeuw. jaargang 20	https://www.dbnl.org/titels/titel.php?id=_onz001192001
_onz008onze01_01.nederlab.folia.txt	ca. 1880-1890	anoniem	onze vrienden onder de dieren	https://www.dbnl.org/titels/titel.php?id=_onz008onze01
broe027leve01_01.nederlab.folia.txt	1863	lambrecht van den broek	leven en bedrijf van daniel dom, genaamd domme daan	https://www.dbnl.org/titels/titel.php?id=broe027leve01
beer008leve01_01.nederlab.folia.txt	1858	jan van beers	levensbeelden	https://www.dbnl.org/titels/titel.php?id=beer008leve01
cons001voll21_01.nederlab.folia.txt	1912	hendrik conscience	volledige werken 21. de baanwachter. gerechtigheid van hertog karel	https://www.dbnl.org/titels/titel.php?id=cons001voll21
mull031kluc02_01.nederlab.folia.txt	ca. 1880-1890	j.f.l. müller	de kluchtige poes en het hondje	https://www.dbnl.org/titels/titel.php?id=mull031kluc02
_jaa002186901_01.nederlab.folia.txt	1869	jaarboek van de maatschappij der nederlandse letterkunde [1801-1900]	jaarboek van de maatschappij der nederlandse letterkunde, 1869	https://www.dbnl.org/titels/titel.php?id=_jaa002186901
_ver025190701_01.nederlab.folia.txt	1907	verslagen en mededelingen van de koninklijke vlaamse academie voor taal- en letterkunde	verslagen en mededelingen van de koninklijke vlaamse academie voor taal- en letterkunde 1907	https://www.dbnl.org/titels/titel.php?id=_ver025190701
bild002wint01_01.nederlab.folia.txt	1811	willem bilderdijk	winterbloemen	https://www.dbnl.org/titels/titel.php?id=bild002wint01
_vad003183001_01.nederlab.folia.txt	1830	vaderlandsche letteroefeningen	vaderlandsche letteroefeningen. jaargang 1830	https://www.dbnl.org/titels/titel.php?id=_vad003183001
vlot002nede17_01.nederlab.folia.txt	1874	j. van vloten	nederlandsche baker- en kinderrijmen	https://www.dbnl.org/titels/titel.php?id=vlot002nede17
krei004gras01_01.nederlab.folia.txt	1904	ernst kreidolf	de grasdwergjes	https://www.dbnl.org/titels/titel.php?id=krei004gras01
hass001lesq02_01.nederlab.folia.txt	1877	andré van hasselt	les quatre incarnations du christ. poésies volume 4	https://www.dbnl.org/titels/titel.php?id=hass001lesq02
_noo001188801_01.nederlab.folia.txt	1888	noord en zuid	noord en zuid. jaargang 11	https://www.dbnl.org/titels/titel.php?id=_noo001188801
_len002lent01_01.nederlab.folia.txt	ca. 1819-1842	anoniem	lente-lied. of: tegen-zang, schoon ver van u blyf ik steeds aan u denken	https://www.dbnl.org/titels/titel.php?id=_len002lent01
_wip001wipz01_01.nederlab.folia.txt	ca. 1885	anoniem	wip! zei de kikvorsch	https://www.dbnl.org/titels/titel.php?id=_wip001wipz01
_nie028nieu01_01.nederlab.folia.txt	ca. 1840	anoniem	een nieuw lied	https://www.dbnl.org/titels/titel.php?id=_nie028nieu01
hild004moed01_01.nederlab.folia.txt	1915	marie hildebrandt	moeder de gans. baker- en kinderrijmpjes	https://www.dbnl.org/titels/titel.php?id=hild004moed01
scha042spro02_01.nederlab.folia.txt	1909	margo scharten-antink	sprotje heeft een dienst	https://www.dbnl.org/titels/titel.php?id=scha042spro02
_taa006190501_01.nederlab.folia.txt	1905	taal en letteren	taal en letteren. jaargang 15	https://www.dbnl.org/titels/titel.php?id=_taa006190501
_nie011nieu01_01.nederlab.folia.txt	1852	anoniem	nieuw abé-boekje voor lieve kinderen	https://www.dbnl.org/titels/titel.php?id=_nie011nieu01
verw008holl01_01.nederlab.folia.txt	1916	albert verwey	holland en de oorlog	https://www.dbnl.org/titels/titel.php?id=verw008holl01
_jon008jong01_01.nederlab.folia.txt	1852	anoniem	jongensrampen	https://www.dbnl.org/titels/titel.php?id=_jon008jong01
krui005vorm01_01.nederlab.folia.txt	1915	etsko kruisinga	'de vorm van de verkleinwoorden'	https://www.dbnl.org/titels/titel.php?id=krui005vorm01
huf_001twee01_01.nederlab.folia.txt	1906	j. huf van buren	de twee invasies. hoe grootvaders broer uit den oost weerkeerde	https://www.dbnl.org/titels/titel.php?id=huf_001twee01
witm001zonn01_01.nederlab.folia.txt	1899	tine van berken	zonnige daagjes	https://www.dbnl.org/titels/titel.php?id=witm001zonn01
_noo001189401_01.nederlab.folia.txt	1894	noord en zuid	noord en zuid. jaargang 17	https://www.dbnl.org/titels/titel.php?id=_noo001189401
berg047nach01_01.nederlab.folia.txt	1851	s.j. van den bergh	het nachtegaaltje	https://www.dbnl.org/titels/titel.php?id=berg047nach01
rouv004leve01_01.nederlab.folia.txt	1920	marguérite de rouville	de levenskunst van vauvenargues	https://www.dbnl.org/titels/titel.php?id=rouv004leve01
_spi009spie01_01.nederlab.folia.txt	18de eeuw	anoniem	den spiegel der zondaeren	https://www.dbnl.org/titels/titel.php?id=_spi009spie01
_taa005187501_01.nederlab.folia.txt	1875	taal- en letterbode, de	de taal- en letterbode. jaargang 6	https://www.dbnl.org/titels/titel.php?id=_taa005187501
