id	year	author	title	tags	link
001802768	1840	INNOKENTY, successively Bishop and Archbishop of Kamtchatka and Metropolitan of Moscow and Kolomna. [Ivan Evsyeevich Popov, afterwards Veniaminov.]	Записки объ Островахъ Уналашкинскаго отдѣла. (Записки объ Атхинскахъ Алеутахъ и Колошахъ.)
001802768	1840	INNOKENTY, successively Bishop and Archbishop of Kamtchatka and Metropolitan of Moscow and Kolomna. [Ivan Evsyeevich Popov, afterwards Veniaminov.]	Записки объ Островахъ Уналашкинскаго отдѣла. (Записки объ Атхинскахъ Алеутахъ и Колошахъ.)
001812012	1839	INVALID	A Winter in the West Indies and Florida ... with a particular description of St. Croix, Trinidad de Cuba, Havana, Key West and St. Augustine, as places of resort for northern invalids. By an Invalid
001812012	1839	INVALID	A Winter in the West Indies and Florida ... with a particular description of St. Croix, Trinidad de Cuba, Havana, Key West and St. Augustine, as places of resort for northern invalids. By an Invalid
001813597	1845	IOWA INDIANS	Notice sur les Indiens Ioways ... venus des plaines du Haut-Missouri ... sous la conduite de G. H. C. Melody, Esqre ... Gravures, etc
001813897	1846	Suffolk Archæological Society (IPSWICH)	Suffolk Archæological Association. Regulations
001813898	1847	Suffolk Archæological Society (IPSWICH)	list of members of the Suffolk Archæological Association
001815072	1846	IRELAND [Ireland -1922]	Repertory of the Inrolments on the Patent Rolls of Chancery, in Ireland; commencing with the reign of King James I. Edited by John Caillard Erck
001817767	1843	Ireland	Ireland and its Rulers, since 1829. [By D. Owen Madden.]
001817767	1843	Ireland	Ireland and its Rulers, since 1829. [By D. Owen Madden.]
001817768	1845	Ireland	[Ireland and its Rulers, since 1829. [By D. Owen Madden.]]
001817949	1847	Ireland	A Tale of the Irish Famine, in 1846 and 1847. Founded on fact
001818186	1844	Ireland	Impressions of Ireland and the Irish. By the author of ... “The Great Metropolis,” etc. [James Grant]
001818341	1844	Ireland	Memoranda of Irish Matters, by obscure men of good intention. Part 1. The Rules of Irish Promotion. [By Hercules Ellis.]
001818897	1847	IRELANDIANA, pseud.	Death of the Philaeni; a drama [in one act and in verse]. By Irelandiana
001820508	1841	IRVINE, Robert Hamilton.	Some account of the general and medical topography of Ajmeer
001820997	1842	IRVING, Washington.	Biography and Poetical Remains of the late Margaret Miller Davidson ... Third edition
001821431	1844	IRWIN, George O'Malley.	illustrated Hand-book of the County of Wicklow ... With an account of the Atmospheric Railway, etc
001822141	1841	ISAACSON, William Parr.	Alice; or, the Rye-House Plot. A dramatic legend of the turf, in three acts [and in verse]
001824901	1848	BLAUF, Julien.	Annales de la Ville d'Issoire, manuscrit inédit sur l'histoire des guerres religieuses en Auvergne au 16e et 17e siècles, [variously attributed to Jean Charrier and Julien Blauf,] accompagné de notes; publié par J.-B. Bouillet. [With a map.]
001828079	1845	Italy	Dizionario corografico universale dell'Italia. Sistematicamente suddiviso secondo l'attuale partizione politica d'ogni singolo stato italiano. Compilato da parecchi dotti italiani. 1 vol
001828079	1845	Italy	Dizionario corografico universale dell'Italia. Sistematicamente suddiviso secondo l'attuale partizione politica d'ogni singolo stato italiano. Compilato da parecchi dotti italiani. 1 vol
001828079	1845	Italy	Dizionario corografico universale dell'Italia. Sistematicamente suddiviso secondo l'attuale partizione politica d'ogni singolo stato italiano. Compilato da parecchi dotti italiani. 1 vol
001828079	1845	Italy	Dizionario corografico universale dell'Italia. Sistematicamente suddiviso secondo l'attuale partizione politica d'ogni singolo stato italiano. Compilato da parecchi dotti italiani. 1 vol
001828079	1845	Italy	Dizionario corografico universale dell'Italia. Sistematicamente suddiviso secondo l'attuale partizione politica d'ogni singolo stato italiano. Compilato da parecchi dotti italiani. 1 vol
001828079	1845	Italy	Dizionario corografico universale dell'Italia. Sistematicamente suddiviso secondo l'attuale partizione politica d'ogni singolo stato italiano. Compilato da parecchi dotti italiani. 1 vol
001828079	1845	Italy	Dizionario corografico universale dell'Italia. Sistematicamente suddiviso secondo l'attuale partizione politica d'ogni singolo stato italiano. Compilato da parecchi dotti italiani. 1 vol
001828079	1845	Italy	Dizionario corografico universale dell'Italia. Sistematicamente suddiviso secondo l'attuale partizione politica d'ogni singolo stato italiano. Compilato da parecchi dotti italiani. 1 vol
001828386	1840	Italy	Mems of a Tour in Italy, from sketches by T. G. F[onnereau]. Esqre. inspired by his friend and fellow traveller C. [Stanfield] Esqre. R.A. [Lithographic views without letterpress.]
001828400	1844	Italy	Trip to Italy during the long vacation
001829280	1840	IVANCHIN-PISAREV, Nikolai Dmitrievich.	День въ Троицкой Лаврѣ [near Moscow]
001829284	1843	IVANCHIN-PISAREV, Nikolai Dmitrievich.	Прогулка по древнему Коломенскому уѣзду ... Съ приложеніемъ литографированныхъ рисунковъ. (Приложенія.)
001829721		IVANOV, Petr Ivanovich.	Описаніе Государственнаго Разряднаго Архива, съ присовокупленіемъ списковъ со многихъ хранящихся въ опомъ любопытныхъ документовъ
001831646	1847	J.	Das russische Kaiserreich, seine Geographie, Statistik, Volks- und Regentengeschichte von J. Erster, geographischstatistischer Theil
001832587	1847	JABŁOŃSKI, Kajetan.	Okolice Galicyi M. B. Stęczyńskiego. [88 lithographic views from drawings by M. B. Stęczyński, with descriptive letter-press to nos. 1-80 by K. J.]
001836308	1846	JACOB, Carl Georg.	Beiträge zur Französischen Geschichte
001836517	1845	Jacob, George Le Grand	Report upon the general condition of the Province of Katteewar in 1842, etc
001838455	1844	JACOBS, Thomas Jefferson.	Scenes, incidents, and adventures in the Pacific ocean, or the islands of the Australasian seas during the cruise of the Clipper Margaret Oakley, under Capt. B. Morrell
001840486	1845	JACQUIN, Jules	Rueil, le château de Richelieu, la Malmaison, avec pièces justificatives
001842420	1841	JAHANGĪR NAUROJĪ, and HIRJĪBHĀĪ MIHRBĀNJI	Journal of a residence of two years and a half in Great Britain
001842585	1847	JAHN, Gustav Adolph	Praktische Anleitung zum gründlichen Studium der Erdkunde nach ihrer mathematischen, physikalischen und politischen Bedeutung
001846259	1844	James, G. P. R. (George Payne Rainsford)	Works of G. P. R. J., revised and corrected by the Author. With an introductory preface
001846259	1844	James, G. P. R. (George Payne Rainsford)	Works of G. P. R. J., revised and corrected by the Author. With an introductory preface
001846259	1844	James, G. P. R. (George Payne Rainsford)	Works of G. P. R. J., revised and corrected by the Author. With an introductory preface
001846259	1844	James, G. P. R. (George Payne Rainsford)	Works of G. P. R. J., revised and corrected by the Author. With an introductory preface
001846259	1844	James, G. P. R. (George Payne Rainsford)	Works of G. P. R. J., revised and corrected by the Author. With an introductory preface
001846259	1844	James, G. P. R. (George Payne Rainsford)	Works of G. P. R. J., revised and corrected by the Author. With an introductory preface
001846259	1844	James, G. P. R. (George Payne Rainsford)	Works of G. P. R. J., revised and corrected by the Author. With an introductory preface
001846259	1844	James, G. P. R. (George Payne Rainsford)	Works of G. P. R. J., revised and corrected by the Author. With an introductory preface
001846259	1844	James, G. P. R. (George Payne Rainsford)	Works of G. P. R. J., revised and corrected by the Author. With an introductory preface
001846259	1844	James, G. P. R. (George Payne Rainsford)	Works of G. P. R. J., revised and corrected by the Author. With an introductory preface
001846259	1844	James, G. P. R. (George Payne Rainsford)	Works of G. P. R. J., revised and corrected by the Author. With an introductory preface
001846283	1839	James, G. P. R. (George Payne Rainsford)	[A Book of the Passions, ... illustrated with ... engravings from drawings by the most eminent artists, under the superintendence of ... C. Heath.]
001846284	1839	James, G. P. R. (George Payne Rainsford)	brief history of the United States Boundary Question. Drawn up from Official Papers
001850440	1843	Janin, Jules Gabriel	L'Été à Paris
001850529	1840	LOCKWOOD, Joseph	[The Exhumation of the Remains of Napoleon Bonaparte.] MS. notes [by J. Lockwood]
001853579	1839	Japan	Claims of Japan and Malaysia upon Christendom exhibited in notes of voyages made in 1837, from Canton, in the ship Morrison and brig Himmaleh, under direction of the owners
001853692	1841	BUSK, M. M.	Manners and customs of the Japanese, in the nineteenth century; from recent Dutch visitors of Japan, and the German of Dr. P. F. von Siebold. [Edited by Mrs. W. Busk.]
001854273	1841	JARDINE, David	Remarks upon the Letters of Thomas Winter and the Lord Mounteagle, lately discovered by J. Bruce ... Also upon the evidence of Lord Mounteagle's implication in the Gunpowder Treason, etc. (From the Archaeologia, etc.)
001855204	1843	JARVES, James Jackson.	History of the Hawaiian or Sandwich Islands ..., from the earliest traditionary period to the present time
001856145	1846	JÁSZAY, Pál.	Magyar némzet napjai a Mohácsi vészután. Köt. 1
001856463	1840	JAUMANN, Ignatius von.	Colonia Sumlocenne. Rottenberg am Neckar unter den Römern. Mit Rücksicht auf das Zehentland und Germanien überhaupt. Ein antiquarisch-topographischer Versuch
001857539	1845	FAZEKAS, Alajos.	Emlékezet a jász-kunok eredetéről s viszontagságairol, midön a tekintetes jász-kun kerületek viszváltási százados ünnepöket jász-berény városában 1845 ... megülnék. [By A.Fazekas. In verse.]
001859900	1842	JEFFREYS, M. E.	Hoel the Hostage, and other Poems
001861565	1841	JENKINS, Alexander.	Jenkins's ... History of the City of Exeter ... With ... engravings ... Second edition
001866968	1840	JERSEY	Cæsarea. The Island of Jersey; its history, constitution, ... commerce, and other statistics ... To which is added, its antiquities, and the biography of eminent men, natives of the Island
001867405	1847	JERVIS, Frank Ibberson.	Poems, Ballads, and Songs
001867454	1840	JERVIS, Marian	Gleanings. [Poems.]
001867489	1840	JERVIS, Thomas Best.	Contributions to the statistics of Western India. Extracted from a 'Memoir of the Konkun' drawn up by Major T. B. J., in 1823-1830. First published in the Oriental Christian Spectator
001867492	1840	JERVIS, Thomas Best.	Geographical and statistical memoir of the Konkun. The revenue and land tenures of the western part of India, considered with reference to their first institution and present working. Re-printed from the Journal of the Bombay Geographical Society for May, 1840
001867843	1847	JESSE, Edward.	Favorite Haunts and Rural Studies; including visits to spots of interest in the vicinity of Windsor and Eton
001867909	1847	JESSE, John Heneage.	Literary and historical memorials of London
001867910	1847	JESSE, John Heneage.	London; a fragmentary poem
001867917	1840	JESSE, John Heneage.	Memoirs of the Court of England during the reign of the Stuarts, including the Protectorate
001867917	1840	JESSE, John Heneage.	Memoirs of the Court of England during the reign of the Stuarts, including the Protectorate
001867921	1845	JESSE, John Heneage.	Memoirs of the Pretenders and their adherents
001867921	1845	JESSE, John Heneage.	Memoirs of the Pretenders and their adherents
001867954	1841	JESSE, William	Notes of a Half-pay in search of health; or, Russia, Circassia, and the Crimea, in 1839, 40
001878550	1841	JODRELL, Richard Paul	Dover, ancient and modern. A poem, with an episode, views, and notes
001878551	1840	JODRELL, Richard Paul	Lines written extempore at the Plain of Waterloo, etc. [Affixed is an Epigram, signed: R. P. J.]
001879030	1840	JOHANET, Auguste.	La Vendée à trois époques, de 1793 jusqu'à l'Empire, 1815-1832
001879031	1845	JOHANET, Auguste.	Voyages de Henri de France (Duc de Bordeaux) en Écosse, en Angleterre, en Allemagne et en Italie
001885215	1848	JOHNSON, George B.	Proposal to endow the Roman Catholic Priesthood of Ireland, tested by Scripture. A lecture, etc
001885305	1846	JOHNSON, George William	Potato Murrain and its remedy
001885308	1843	JOHNSON, George William	Stranger in India: or, Three years in Calcutta
001885643	1844	JOHNSON, James	A Tour in Ireland; with meditations and reflections
001887952	1841	JOHNSON, Walter Rogers.	Report of an Examination of the Bear Valley Coal District, in Dauphin County, Pennsylvania
