id	year	author	title	note	link
Hackney.1910.b18106705.fulltext.txt	1910		Hackney		https://wellcomelibrary.org/moh/report/b18106705
HestonandIsleworth.1919.b19877547.fulltext.txt	1919		HestonandIsleworth		https://wellcomelibrary.org/moh/report/b19877547
Hackney.1914.b18116619.fulltext.txt	1914		Hackney		https://wellcomelibrary.org/moh/report/b18116619
KingstonuponThames.1914.b19970067.fulltext.txt	1914		KingstonuponThames		https://wellcomelibrary.org/moh/report/b19970067
Hampstead.1913.b18254111.fulltext.txt	1913		Hampstead		https://wellcomelibrary.org/moh/report/b18254111
Bermondsey.1915.b18122073.fulltext.txt	1915		Bermondsey		https://wellcomelibrary.org/moh/report/b18122073
LondonCountyCouncil.1913.b1825262x.fulltext.txt	1913		LondonCountyCouncil		https://wellcomelibrary.org/moh/report/b1825262x
Hampstead.1910.b18106456.fulltext.txt	1910		Hampstead		https://wellcomelibrary.org/moh/report/b18106456
Battersea.1919.b20056084.fulltext.txt	1919		Battersea		https://wellcomelibrary.org/moh/report/b20056084
Wimbledon.1913.b19971370.fulltext.txt	1913		Wimbledon		https://wellcomelibrary.org/moh/report/b19971370
MaldenandCoombe.1914.b19970171.fulltext.txt	1914		MaldenandCoombe		https://wellcomelibrary.org/moh/report/b19970171
Paddington.1910.b18245249.fulltext.txt	1910		Paddington		https://wellcomelibrary.org/moh/report/b18245249
Walthamstow.1910.b19971072.fulltext.txt	1910		Walthamstow		https://wellcomelibrary.org/moh/report/b19971072
Hampstead.1917.b18254123.fulltext.txt	1917		Hampstead		https://wellcomelibrary.org/moh/report/b18254123
Twickenham.1917.b19970997.fulltext.txt	1917		Twickenham		https://wellcomelibrary.org/moh/report/b19970997
Barnes.1910.b19975788.fulltext.txt	1910		Barnes		https://wellcomelibrary.org/moh/report/b19975788
Fulham.1910.b18106134.fulltext.txt	1910		Fulham		https://wellcomelibrary.org/moh/report/b18106134
Marylebone.1916.b18121482.fulltext.txt	1916		Marylebone		https://wellcomelibrary.org/moh/report/b18121482
Lambeth.1917.b18249577.fulltext.txt	1917		Lambeth		https://wellcomelibrary.org/moh/report/b18249577
Battersea.1910.b18106857.fulltext.txt	1910		Battersea		https://wellcomelibrary.org/moh/report/b18106857
Deptford.1916.b18123715.fulltext.txt	1916		Deptford		https://wellcomelibrary.org/moh/report/b18123715
Camberwell.1911.b18108878.fulltext.txt	1911		Camberwell		https://wellcomelibrary.org/moh/report/b18108878
StokeNewington.1917.b19795245.fulltext.txt	1917		StokeNewington		https://wellcomelibrary.org/moh/report/b19795245
Chiswick.1911.b19969004.fulltext.txt	1911		Chiswick		https://wellcomelibrary.org/moh/report/b19969004
BethnalGreen.1912.b18111142.fulltext.txt	1912		BethnalGreen		https://wellcomelibrary.org/moh/report/b18111142
Leyton.1913.b19792645.fulltext.txt	1913		Leyton		https://wellcomelibrary.org/moh/report/b19792645
CityofLondon.1911.b18253337.fulltext.txt	1911		CityofLondon		https://wellcomelibrary.org/moh/report/b18253337
Ilford.1918.b19969892.fulltext.txt	1918		Ilford		https://wellcomelibrary.org/moh/report/b19969892
Stepney.1910.b1982273x.fulltext.txt	1910		Stepney		https://wellcomelibrary.org/moh/report/b1982273x
Fulham.1918.b19953677.fulltext.txt	1918		Fulham		https://wellcomelibrary.org/moh/report/b19953677
Bermondsey.1918.b18122103.fulltext.txt	1918		Bermondsey		https://wellcomelibrary.org/moh/report/b18122103
Hornsey.1910.b18248998.fulltext.txt	1910		Hornsey		https://wellcomelibrary.org/moh/report/b18248998
Chelsea.1910.b18106316.fulltext.txt	1910		Chelsea		https://wellcomelibrary.org/moh/report/b18106316
Kensington.1913.b18235694.fulltext.txt	1913		Kensington		https://wellcomelibrary.org/moh/report/b18235694
Stepney.1915.b19822789.fulltext.txt	1915		Stepney		https://wellcomelibrary.org/moh/report/b19822789
BethnalGreen.1916.b18122255.fulltext.txt	1916		BethnalGreen		https://wellcomelibrary.org/moh/report/b18122255
Edmonton.1916.b19821888.fulltext.txt	1916		Edmonton		https://wellcomelibrary.org/moh/report/b19821888
StPancras.1915.b18251985.fulltext.txt	1915		StPancras		https://wellcomelibrary.org/moh/report/b18251985
Camberwell.1913.b18110964.fulltext.txt	1913		Camberwell		https://wellcomelibrary.org/moh/report/b18110964
