pub_place	publisher	create_date	author	identifiers	filename	editor	year	title	pub_date	head	id
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 15 octobre 1757.	2 30
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 1er novembre 1757.	2 31
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 15 novembre 1757,	2 32
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris ,1er décembre 1757.	2 33
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 15 décembre 1757.	2 34
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 1er janvier 1758.	2 35
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 15 janvier 1758.	2 36
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 1er février 1758	2 37
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 15 février 1758.	2 38
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 1er mars 1768.	2 39
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 15 mars 1758.	2 40
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 1er avril 1758.	2 41
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 1er mai 1758.	2 42
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 10 mai 1768	2 43
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 1er juillet 1758.	2 44
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 15 juillet 1758.	2 45
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 1er août 1758.	2 46
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 1er septembre 1758.	2 47
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 1er décembre 1758.	2 48
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 1er janvier 1759.	2 49
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 1 février 1759	2 50
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 15 février 1759.	2 51
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , le 1er mars 1759	2 52
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, le 1er avril 1759.	2 53
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, le 1er mai 1759.	2 54
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, le 15 mai 1759.	2 55
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, ici juillet 1759.	2 56
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 15 juillet 1759.	2 57
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 1er août 1759.	2 58
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 15 août 1759.	2 59
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 15 septembre 1759.	2 60
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 15 octobre 1759.	2 61
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 15 novembre 1759.	2 62
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 15 mars 1760.	2 63
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 15 mai 1760.	2 64
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, Ie' juin 1761	2 65
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 15 juin 1760.	2 66
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 1er juillet 1760.	2 67
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 1er août 1760.	2 68
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 15 août 1760.	2 69
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 1er septembre 1760.	2 70
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 15 septembre 1760.	2 71
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 1er octobre 1760.	2 72
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 15 octobre 1760.	2 73
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris, 15 novembre 1760.	2 74
Paris	Furne	1756-1760	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr02	Correspondance02.tei	Taschereau, Jules-Antoine; Chaudé, A.	1756	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 02	1829-1831	Paris , 1er décembre 1760.	2 75
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Front Matter	3 1
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, 15 avril 1761.	3 2
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 15 juin 1762.	3 3
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 1er juillet 1762.	3 4
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, 15 juillet 1762.	3 5
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , ter août 1762.	3 6
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 15 août 1762.	3 7
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 1er septembre 1762,	3 8
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, 15 septembre 1762.	3 9
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, ter octobre 1762.	3 10
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, ier novembre 1762.	3 11
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 15 novembre 1762.	3 12
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , Ter décembre 1762.	3 13
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, 15 décembre 1762.	3 14
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 15 janvier 1763.	3 15
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, 1er février 1763.	3 16
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 16 mai 1754-	3 17
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , Ier mars 1763	3 18
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, le 15 mars 1763.	3 19
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , le 1er avril 1763.	3 20
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, 15 avril 1763.	3 21
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , le Ier mai 1763.	3 22
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, 15 mai 1763.	3 23
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 1er juin 1763.	3 24
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 15 juin 1763.	3 25
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, 1er août 1763.	3 26
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, 15 août 1763.	3 27
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , le 23 juillet 1763.	3 28
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 1er septembre 1763:	3 29
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, 15 septembre 1763.	3 30
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, Ier octobre 1763.	3 31
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 15 octobre 1763.	3 32
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, 1er novembre 1763.	3 33
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, Ier décembre 1763.	3 34
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, 1er janvier 1764.	3 35
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 15 janvier 1764.	3 36
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, Ier février 1764.	3 37
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 15 février 1764.	3 38
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , Ier mars 1764.	3 39
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , le 15 mars 1764.	3 40
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, le Ier avril 1764.	3 41
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 15 avril 1764	3 42
