id	title	year	sameAs	author	license	publisher	type	archive	link
bpt6k9804364z.txt	Catalogue des livres de Vincent, imprimeur-libraire à Paris, rue & vis-à-vis S. Severin, à l'Ange. 1757	1757	https://data.bnf.fr/ark:/12148/bpt6k9804364z		Public domain	[Paris, Vincent, 1757]	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9804364z
bpt6k58197450.txt	Rutilius, tragédie en 5 actes et en vers, par M. Théodore Licquet, fils,... [Rouen, Théâtre des Arts, 30 mars 1815.]	1816	https://data.bnf.fr/ark:/12148/bpt6k58197450	Licquet, Théodore (1787-1832)	Public domain	impr. de J. Duval (Rouen)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k58197450
bpt6k9617237f.txt	Sur la kératogénèse pathologique, à propos d'une discussion à la Société des sciences vétérinaires de Lyon sur la formation des cercles de la paroi, par M. Pader,...	1899	https://data.bnf.fr/ark:/12148/bpt6k9617237f	Pader, Jean Marcellin	Public domain	(Lyon)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9617237f
bpt6k6368497r.txt	Chrestomathie égyptienne, par M. le Vte de Rougé. Abrégé grammatical. 2e [-3e] fascicule. Fascicule 2	1868-1875	https://data.bnf.fr/ark:/12148/bpt6k6368497r	Rougé, Emmanuel de (1811-1872)	Public domain	Impr. impériale (nationale) (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6368497r
bpt6k6474158w.txt	Essai sur l'histoire de l'éloquence judiciaire en France avant le dix-septième siècle, thèse présentée à la Faculté des lettres de Paris par Théodore Froment...	1874	https://data.bnf.fr/ark:/12148/bpt6k6474158w	Froment, Théodore (1839-1901)	Public domain	E. Thorin (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6474158w
bpt6k5815098g.txt	Histoire du département du Pas-de-Calais / par M. David,...	1890	https://data.bnf.fr/ark:/12148/bpt6k5815098g	David, Florimond (1849-19..)	Public domain	G. Guérin (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5815098g
bpt6k6454816d.txt	Histoire de Robespierre : d'après des papiers de famille, les sources originales et des documents entièrement inédits. Les girondins / par Ernest Hamel	1865-1867	https://data.bnf.fr/ark:/12148/bpt6k6454816d	Hamel, Ernest (1826-1898)	Public domain	A. Lacroix, Verboeckhoven & Cie (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6454816d
bpt6k6534867d.txt	Collection des décrets de l'Assemblée nationale législative , rédigée, suivant l'ordre des matieres, par M. Arnaoult, membre de l'Assemblée constituante.	1792	https://data.bnf.fr/ark:/12148/bpt6k6534867d	France. Assemblée nationale législative (1791-1792)	Public domain	A Dijon, de l'Imprimerie de P. Causse. 1792.	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6534867d
bpt6k9818380k.txt	Les observations méridiennes : théorie et pratique. Instruments et méthodes d'observation / par F. Boquet,...	1909	https://data.bnf.fr/ark:/12148/bpt6k9818380k	Boquet, Félix (1852-1929)	Public domain	O. Doin et fils (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9818380k
bpt6k6121762t.txt	Enquête pour contribuer à l'étude du projet de réglementation de la profession d'agent d'affaires, poursuivie et présentée par le syndicat professionnel des hommes d'affaires de France et des colonies... et la compagnie des hommes d'affaires du département de la Seine...	1908	https://data.bnf.fr/ark:/12148/bpt6k6121762t		Public domain	imp. de Lalot (Meaux)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6121762t
bpt6k6213678x.txt	Panégyrique de saint Dominique : prononcé au couvent de Carpentras / par M. l'abbé Couder,...	1887	https://data.bnf.fr/ark:/12148/bpt6k6213678x	Couder, Abbé (curé de S. Géniez)	Public domain	impr. de A. André (Avignon)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6213678x
bpt6k6279688t.txt	De la conquête et du démembrement d'une grande nation, ou Lettre écrite par un grand d'Espagne à Bonaparte, au moment où celui-ci venait de faire arrêter Charles IV et Ferdinand VII dans les murs de Baïonne, où il les avait attirés, sous prétexte de concilier leurs différends	1815	https://data.bnf.fr/ark:/12148/bpt6k6279688t		Public domain	impr. de Mameimpr. de Mame	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6279688t
bpt6k65580075.txt	L'amoureux d'en face : vaudeville en un acte / de MM. Thirion et Bedeau...	1855	https://data.bnf.fr/ark:/12148/bpt6k65580075	Bedeau, Hippolyte (1824-1878)	Public domain	Tresse (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k65580075
bpt6k9610768j.txt	Tableau synoptique des élémens du droit civil et commercial et de la procédure, par M. Dusson,...	1822	https://data.bnf.fr/ark:/12148/bpt6k9610768j	Dusson, L. (01)	Public domain	l'auteur (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9610768j
bpt6k6262749m.txt	De l'Être en général et de l'être organisé en particulier considéré sous le rapport de ses fonctions vitales, dites fonctions physiologiques, mémoire présenté à l'Académie des Sciences de l'Institut de France, par M. Frédéric Moullet	1845	https://data.bnf.fr/ark:/12148/bpt6k6262749m	Moullet, Frédéric	Public domain	V. Masson (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6262749m
bpt6k6132546m.txt	Observations sur les résultats possibles du projet de loi relatif au mode de paiement du 1er cinquième des reconnaissances de liquidation, par Armand Séguin,...	1821	https://data.bnf.fr/ark:/12148/bpt6k6132546m	Seguin, Armand (1765-1835)	Public domain	impr. de Leblanc (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6132546m
bpt6k5793712q.txt	Réflexions sur l'imposition des nouvelles taxes et sur les moyens d'y subvenir	1815	https://data.bnf.fr/ark:/12148/bpt6k5793712q		Public domain	Mme J. Buynand, née Bruyset (Lyon)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5793712q
bpt6k6348161j.txt	Lacuzon ; d'après de nouveaux documents	1867	https://data.bnf.fr/ark:/12148/bpt6k6348161j		Public domain	Impr. de Gauthier (Lons-le-Saulnier)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6348161j
bpt6k6388920g.txt	Le bureau des objets perdus : vaudeville en 1 acte / de MM. Clairville et Dumoustier...	1857	https://data.bnf.fr/ark:/12148/bpt6k6388920g	Clairville (1811-1879)	Public domain	Beck (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6388920g
bpt6k5543125d.txt	Des chiffres et des faits sur la situation actuelle	1832	https://data.bnf.fr/ark:/12148/bpt6k5543125d		Public domain	Delaunay (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5543125d
bpt6k5482246g.txt	Le Comte de Lavagna, ou Les malheurs de l'ambition , roman historique suivi de Sarah, nouvelle américaine par M. E....	1822	https://data.bnf.fr/ark:/12148/bpt6k5482246g		Public domain	P. Persan et Cie (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5482246g
bpt6k6429930r.txt	Complaintes sur la femme aux aiguilles / [par Dominique Cartery]	1851	https://data.bnf.fr/ark:/12148/bpt6k6429930r	Cartery, Dominique	Public domain	impr. de M. Roche (Brive)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6429930r
bpt6k6574754j.txt	Chansons populaires, recueillies dans les Alpes françaises (Savoie et Dauphiné) / par Julien Tiersot,...	1903	https://data.bnf.fr/ark:/12148/bpt6k6574754j	Tiersot, Julien (1857-1936)	Public domain	(Grenoble)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6574754j
bpt6k6220836m.txt	Beaumarchais à sa famille	1792	https://data.bnf.fr/ark:/12148/bpt6k6220836m	Beaumarchais, Pierre-Augustin Caron de (1732-1799)	Public domain	[s.n.][s.n.]	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6220836m
bpt6k5609340s.txt	Projet de décret sur les concordats amiables, proposé à l'Assemblée nationale, par le citoyen L. Brethon	1848	https://data.bnf.fr/ark:/12148/bpt6k5609340s	Brethon, Louis	Public domain	impr. de J. Frey ((Paris,))	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5609340s
bpt6k64573386.txt	Itinéraire historique, géographique, topographique, statistique, pittoresque et biographique de la vallée de Montmorency, à partir de la porte saint-Denis à Pontoise inclusivement.... Partie 1 / par C.-V. Flamand-Grétry,...	1835-1840	https://data.bnf.fr/ark:/12148/bpt6k64573386	Flamand-Grétry, Louis-Victor (1764-1843)	Public domain	Chamerot [etc.] (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k64573386
bpt6k5623112g.txt	Épître aux amateurs de politique, par de Caze,...	1825	https://data.bnf.fr/ark:/12148/bpt6k5623112g	Caze, J.-F.-A. de	Public domain	Demonville (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5623112g
bpt6k57121176.txt	Fracture par écrasement du calcanéum gauche, rétablissement rapide des fonctions du membre, par M. A. Ballenghien,...	1890	https://data.bnf.fr/ark:/12148/bpt6k57121176	Ballenghien, A (Dr)	Public domain	impr. de L. Danel (Lille)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k57121176
bpt6k6121450k.txt	29 Septembre 1880. Adresse des royalistes de la Marne à M. le comte de Chambord	1880	https://data.bnf.fr/ark:/12148/bpt6k6121450k		Public domain	imp. de N. Monce (Reims)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6121450k
bpt6k5788517c.txt	Éloge biographique de M. J.-B. Tailhand, président de chambre à la Cour d'appel de Riom et directeur de l'Académie... de Clermont-Ferrand, par M. H. Conchon,... lu à l'Académie, dans sa séance du 6 décembre 1849	1850	https://data.bnf.fr/ark:/12148/bpt6k5788517c	Conchon, Hippolyte (1794-1865)	Public domain	Thibault-Landriot frères (Clermont)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5788517c
bpt6k5833602k.txt	Lettre sur les théâtres à M. le vicomte de Larochefoucauld, chargé du département des beaux-arts	1825	https://data.bnf.fr/ark:/12148/bpt6k5833602k		Public domain	Duvernois (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5833602k
bpt6k5525175c.txt	De la stomatite gangréneuse / par E. Putegnat,...	1865	https://data.bnf.fr/ark:/12148/bpt6k5525175c	Putegnat, Ernest (1809-1876)	Public domain	A. Delahaye (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5525175c
bpt6k6222331f.txt	Le ciel : notions d'astronomie, à l'usage des gens du monde et de la jeunesse (4e édition entièrement refondue et considérablement augmentée) / par Amédée Guillemin	1870	https://data.bnf.fr/ark:/12148/bpt6k6222331f	Guillemin, Amédée (1826-1893)	Public domain	L. Hachette et Cie (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k6222331f
bpt6k5542454v.txt	Tables de mortalité et tarifs établis par la caisse nationale des retraits ; pour l'exécution de la loi du 9 avril 1898, concernant les responsabilités des accidents dont les ouvriers sont victimes dans leur travail / Ministère du commerce de l'industrie, des postes et des télégraphes. Direction de l'assurance et de la prévoyance sociales	1902	https://data.bnf.fr/ark:/12148/bpt6k5542454v		Public domain	Berger-Levrault (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k5542454v
bpt6k9820374n.txt	Paléontologie végétale : cryptogames cellulaires et cryptogames vasculaires / par Fernand Pelourde,... ; préface de M. R. Zeiller,...	1914	https://data.bnf.fr/ark:/12148/bpt6k9820374n	Pelourde, Fernand	Public domain	O. Doin et fils (Paris)	monographie imprimée	Bibliothèque nationale de France	https://gallica.bnf.fr/ark:/12148/bpt6k9820374n
