uri,label
http://vocab.getty.edu/aat/300236306,cosmético
http://vocab.getty.edu/aat/300250554,laminate
http://vocab.getty.edu/aat/300250554,laminates
http://vocab.getty.edu/aat/300250554,層壓板
http://vocab.getty.edu/aat/300250554,層板
http://vocab.getty.edu/aat/300250554,céng yā bǎn
http://vocab.getty.edu/aat/300250554,ceng ya ban
http://vocab.getty.edu/aat/300250554,ts'eng ya pan
http://vocab.getty.edu/aat/300250554,laminaat
http://vocab.getty.edu/aat/300250554,laminado (material)
http://vocab.getty.edu/aat/300250554,laminados (material)
http://vocab.getty.edu/aat/300254871,assays
http://vocab.getty.edu/aat/300254871,assay
http://vocab.getty.edu/aat/300254871,te analyseren stoffen
http://vocab.getty.edu/aat/300254871,te analyseren stof
http://vocab.getty.edu/aat/300254871,Assays
http://vocab.getty.edu/aat/300254871,Assay
http://vocab.getty.edu/aat/300254871,ensayos (muestra)
http://vocab.getty.edu/aat/300254871,ensayo (muestra)
http://vocab.getty.edu/aat/300014127,papyrus (fiber product)
http://vocab.getty.edu/aat/300014127,papyrus
http://vocab.getty.edu/aat/300014127,papyrus
http://vocab.getty.edu/aat/300014127,papyrus
http://vocab.getty.edu/aat/300014127,Egyptian paper
http://vocab.getty.edu/aat/300014127,"paper, Egyptian"
http://vocab.getty.edu/aat/300014127,莎草紙
http://vocab.getty.edu/aat/300014127,紙草
http://vocab.getty.edu/aat/300014127,紙莎草
http://vocab.getty.edu/aat/300014127,suō cǎo zhǐ
http://vocab.getty.edu/aat/300014127,suo cao zhi
http://vocab.getty.edu/aat/300014127,so ts'ao chih
http://vocab.getty.edu/aat/300014127,papiro (producto de fibra)
http://vocab.getty.edu/aat/300224452,dielectric (material)
http://vocab.getty.edu/aat/300224452,dielectric material
http://vocab.getty.edu/aat/300224452,電介質
http://vocab.getty.edu/aat/300224452,介質
http://vocab.getty.edu/aat/300224452,diàn jiè zhí
http://vocab.getty.edu/aat/300224452,dian jie zhi
http://vocab.getty.edu/aat/300224452,tien chieh chih
http://vocab.getty.edu/aat/300224452,niet-geleidend
http://vocab.getty.edu/aat/300224452,diëlektrisch
http://vocab.getty.edu/aat/300224452,dieléctrico
http://vocab.getty.edu/aat/300246925,mixtures (materials)
http://vocab.getty.edu/aat/300246925,mixture (materials)
http://vocab.getty.edu/aat/300246925,mengsels
http://vocab.getty.edu/aat/300246925,mengsel
http://vocab.getty.edu/aat/300246925,mezclas (materiales por forma física)
http://vocab.getty.edu/aat/300246925,mezcla (materiales por forma física)
http://vocab.getty.edu/aat/300387420,electrolytes
http://vocab.getty.edu/aat/300387420,electrolyte
http://vocab.getty.edu/aat/300387420,elektrolyten
http://vocab.getty.edu/aat/300387420,elektrolyt
http://vocab.getty.edu/aat/300257037,base color
http://vocab.getty.edu/aat/300257037,"color, base"
http://vocab.getty.edu/aat/300257037,base colour
http://vocab.getty.edu/aat/300257037,base-colour
http://vocab.getty.edu/aat/300257037,"colour, base"
http://vocab.getty.edu/aat/300257037,grondkleur
http://vocab.getty.edu/aat/300257037,color base
http://vocab.getty.edu/aat/300257037,base inferior
http://vocab.getty.edu/aat/300257037,base coloreada
http://vocab.getty.edu/aat/300231565,textile material
http://vocab.getty.edu/aat/300231565,textiel
http://vocab.getty.edu/aat/300231565,textielmateriaal
http://vocab.getty.edu/aat/300231565,textile materials
http://vocab.getty.edu/aat/300231565,紡織材料
http://vocab.getty.edu/aat/300231565,"materials, textile"
http://vocab.getty.edu/aat/300231565,textielmaterialen
http://vocab.getty.edu/aat/300231565,tekstil
http://vocab.getty.edu/aat/300231565,tekstil
http://vocab.getty.edu/aat/300231565,materiales textiles
http://vocab.getty.edu/aat/300259727,paver (material)
http://vocab.getty.edu/aat/300259727,paver
http://vocab.getty.edu/aat/300259727,pavers (material)
http://vocab.getty.edu/aat/300259727,pavier
http://vocab.getty.edu/aat/300259727,pavior
http://vocab.getty.edu/aat/300259727,paviour
http://vocab.getty.edu/aat/300259727,鋪路材料 (材料)
http://vocab.getty.edu/aat/300259727,pū lù cái liào
http://vocab.getty.edu/aat/300259727,pu lu cai liao
http://vocab.getty.edu/aat/300259727,p'u lu ts'ai liao
http://vocab.getty.edu/aat/300259727,bestrating
http://vocab.getty.edu/aat/300259727,pavé
http://vocab.getty.edu/aat/300259727,material de pavimentar
http://vocab.getty.edu/aat/300259727,ladrillo duro para pavimentos
http://vocab.getty.edu/aat/300138222,hazardous substance
http://vocab.getty.edu/aat/300138222,hazardous substances
http://vocab.getty.edu/aat/300138222,"substance, hazardous"
http://vocab.getty.edu/aat/300138222,gevaarlijke stof
http://vocab.getty.edu/aat/300138222,sustancia peligrosa
http://vocab.getty.edu/aat/300138222,elemento peligroso
http://vocab.getty.edu/aat/300138222,sustancia altamente tóxica
http://vocab.getty.edu/aat/300213740,membrane
http://vocab.getty.edu/aat/300213740,membraan
http://vocab.getty.edu/aat/300213740,membrana (material)
http://vocab.getty.edu/aat/300014720,binder (material)
http://vocab.getty.edu/aat/300014720,"agent, binding"
http://vocab.getty.edu/aat/300014720,binding agent
http://vocab.getty.edu/aat/300014720,binding medium
http://vocab.getty.edu/aat/300014720,黏結劑
http://vocab.getty.edu/aat/300014720,黏合物
http://vocab.getty.edu/aat/300014720,nián jié jì
http://vocab.getty.edu/aat/300014720,nian jie ji
http://vocab.getty.edu/aat/300014720,nien chieh chi
http://vocab.getty.edu/aat/300014720,bindmiddel
http://vocab.getty.edu/aat/300014720,Bindemittel
http://vocab.getty.edu/aat/300014720,aglutinante (material)
http://vocab.getty.edu/aat/300010676,tile (material)
http://vocab.getty.edu/aat/300010676,tiles (material)
http://vocab.getty.edu/aat/300010676,tegel
http://vocab.getty.edu/aat/300010676,tuile
http://vocab.getty.edu/aat/300010676,elemento de solado
http://vocab.getty.edu/aat/300010676,elementos para tejar
http://vocab.getty.edu/aat/300015366,heat resistant material
http://vocab.getty.edu/aat/300015366,heat-resistant material
http://vocab.getty.edu/aat/300015366,"material, heat resistant"
http://vocab.getty.edu/aat/300015366,hittebestendig materiaal
http://vocab.getty.edu/aat/300015366,calorifugeant
http://vocab.getty.edu/aat/300015366,material resistente al calor
http://vocab.getty.edu/aat/300015366,resistencia al calor
http://vocab.getty.edu/aat/300014654,mesh
http://vocab.getty.edu/aat/300014654,meshes
http://vocab.getty.edu/aat/300014654,網絲
http://vocab.getty.edu/aat/300014654,網眼
http://vocab.getty.edu/aat/300014654,wǎng sī
http://vocab.getty.edu/aat/300014654,wang si
http://vocab.getty.edu/aat/300014654,wang ssu
http://vocab.getty.edu/aat/300014654,plaatgaas
http://vocab.getty.edu/aat/300014654,malla (material por forma)
http://vocab.getty.edu/aat/300014846,biological control agents
http://vocab.getty.edu/aat/300014846,"control agents, biological"
http://vocab.getty.edu/aat/300014846,biological control agent
http://vocab.getty.edu/aat/300014846,生物控制媒介
http://vocab.getty.edu/aat/300014846,biologische controlemiddelen
http://vocab.getty.edu/aat/300014846,agentes de control biológico
http://vocab.getty.edu/aat/300014618,cable (material)
http://vocab.getty.edu/aat/300014618,cable
http://vocab.getty.edu/aat/300014618,cables (material )
http://vocab.getty.edu/aat/300014618,cables
http://vocab.getty.edu/aat/300014618,wire rope
http://vocab.getty.edu/aat/300014618,鋼索 (物件類型)
http://vocab.getty.edu/aat/300014618,纜線
http://vocab.getty.edu/aat/300014618,gāng suǒ
http://vocab.getty.edu/aat/300014618,gang suo
http://vocab.getty.edu/aat/300014618,kang so
http://vocab.getty.edu/aat/300014618,kabels (objectgenres)
http://vocab.getty.edu/aat/300014618,kabel
http://vocab.getty.edu/aat/300014618,câbles (object genres)
http://vocab.getty.edu/aat/300014618,câble (object genre)
http://vocab.getty.edu/aat/300014618,Kabel (Objektgattung)
http://vocab.getty.edu/aat/300014618,cabos
http://vocab.getty.edu/aat/300014618,cabo
http://vocab.getty.edu/aat/300137291,imitative materials
http://vocab.getty.edu/aat/300137291,imitative material
http://vocab.getty.edu/aat/300137291,"materials, imitative"
http://vocab.getty.edu/aat/300137291,仿造材料
http://vocab.getty.edu/aat/300137291,imitatiematerialen
http://vocab.getty.edu/aat/300137291,imitatiemateriaal
http://vocab.getty.edu/aat/300137291,materiales imitativos
http://vocab.getty.edu/aat/300196017,planchet
http://vocab.getty.edu/aat/300196017,flan (planchet)
http://vocab.getty.edu/aat/300196017,造幣用金屬板
http://vocab.getty.edu/aat/300196017,zào bì yòng jīn shǔ bǎn
http://vocab.getty.edu/aat/300196017,zao bi yong jin shu ban
http://vocab.getty.edu/aat/300196017,tsao pi yung chin shu pan
http://vocab.getty.edu/aat/300196017,muntplaatje
http://vocab.getty.edu/aat/300196017,plancheta
http://vocab.getty.edu/aat/300379608,biomarkers
http://vocab.getty.edu/aat/300379608,biomarkers
http://vocab.getty.edu/aat/300379608,biomarker
http://vocab.getty.edu/aat/300379608,biomarker
http://vocab.getty.edu/aat/300379608,biochemical markers
http://vocab.getty.edu/aat/300379608,biological markers
http://vocab.getty.edu/aat/300379608,biologic markers
http://vocab.getty.edu/aat/300410335,pencil (marking material)
http://vocab.getty.edu/aat/300410335,potlood (markeermateriaal)
http://vocab.getty.edu/aat/300223750,impurities
http://vocab.getty.edu/aat/300223750,雜質
http://vocab.getty.edu/aat/300223750,zá zhí
http://vocab.getty.edu/aat/300223750,za zhi
http://vocab.getty.edu/aat/300223750,tsa chih
http://vocab.getty.edu/aat/300223750,onzuiverheden
http://vocab.getty.edu/aat/300223750,onzuiverheid
http://vocab.getty.edu/aat/300223750,impureza
http://vocab.getty.edu/aat/300014668,ribbon (material)
http://vocab.getty.edu/aat/300014668,ribbons (materials)
http://vocab.getty.edu/aat/300014668,riband (ribbon)
http://vocab.getty.edu/aat/300014668,緞帶 (材料)
http://vocab.getty.edu/aat/300014668,duàn dài
http://vocab.getty.edu/aat/300014668,duan dai
http://vocab.getty.edu/aat/300014668,tuan tai
http://vocab.getty.edu/aat/300014668,lint
http://vocab.getty.edu/aat/300014668,linten
http://vocab.getty.edu/aat/300014668,ruban (ribbon)
http://vocab.getty.edu/aat/300014668,rubans (ribbons)
http://vocab.getty.edu/aat/300014668,Bänderwerk
http://vocab.getty.edu/aat/300014668,κορδέλες
http://vocab.getty.edu/aat/300014668,κορδέλα
http://vocab.getty.edu/aat/300014668,סרטים
http://vocab.getty.edu/aat/300014668,סרט
http://vocab.getty.edu/aat/300014668,nastri
http://vocab.getty.edu/aat/300014668,nastro
http://vocab.getty.edu/aat/300014668,trake
http://vocab.getty.edu/aat/300014668,traka
http://vocab.getty.edu/aat/300014668,cinta de lazo
http://vocab.getty.edu/aat/300011146,bitstone
http://vocab.getty.edu/aat/300011146,bitstone
http://vocab.getty.edu/aat/300011146,bitstone
http://vocab.getty.edu/aat/300011146,bit (material)
http://vocab.getty.edu/aat/300011146,bit-stone
http://vocab.getty.edu/aat/300011146,碎矽石
http://vocab.getty.edu/aat/300011146,suì xì shí
http://vocab.getty.edu/aat/300011146,sui xi shi
http://vocab.getty.edu/aat/300011146,sui hsi shih
http://vocab.getty.edu/aat/300011146,piedra quebrantada
http://vocab.getty.edu/aat/300015369,inert material
http://vocab.getty.edu/aat/300015369,"material, inert"
http://vocab.getty.edu/aat/300015369,inert materiaal
http://vocab.getty.edu/aat/300015369,carga inerte
http://vocab.getty.edu/aat/300014670,shavings (material)
http://vocab.getty.edu/aat/300014670,schaafkrullen
http://vocab.getty.edu/aat/300014670,spaander
http://vocab.getty.edu/aat/300014670,schavelingen
http://vocab.getty.edu/aat/300014670,viruta
http://vocab.getty.edu/aat/300014855,bleach
http://vocab.getty.edu/aat/300014855,漂白劑
http://vocab.getty.edu/aat/300014855,piǎo bái jì
http://vocab.getty.edu/aat/300014855,piao bai ji
http://vocab.getty.edu/aat/300014855,p'iao pai chi
http://vocab.getty.edu/aat/300014855,bleekmiddel
http://vocab.getty.edu/aat/300014855,blanqueador
http://vocab.getty.edu/aat/300251060,luminophor
http://vocab.getty.edu/aat/300251060,fluophor
http://vocab.getty.edu/aat/300251060,fluor
http://vocab.getty.edu/aat/300251060,fluorphor
http://vocab.getty.edu/aat/300251060,phosphor
http://vocab.getty.edu/aat/300251060,luminophore
http://vocab.getty.edu/aat/300251060,發光體
http://vocab.getty.edu/aat/300251060,fā guāng tǐ
http://vocab.getty.edu/aat/300251060,fa guang ti
http://vocab.getty.edu/aat/300251060,fa kuang t'i
http://vocab.getty.edu/aat/300251060,luminofoor
http://vocab.getty.edu/aat/300251060,luminóforo
http://vocab.getty.edu/aat/300073252,smoke (material)
http://vocab.getty.edu/aat/300073252,煙狀物
http://vocab.getty.edu/aat/300073252,yān zhuàng wù
http://vocab.getty.edu/aat/300073252,yan zhuang wu
http://vocab.getty.edu/aat/300073252,yan chuang wu
http://vocab.getty.edu/aat/300073252,poctli
http://vocab.getty.edu/aat/300073252,poctli
http://vocab.getty.edu/aat/300073252,puctli
http://vocab.getty.edu/aat/300073252,rook
http://vocab.getty.edu/aat/300073252,humo
http://vocab.getty.edu/aat/300073252,humos
http://vocab.getty.edu/aat/300263384,bluing
http://vocab.getty.edu/aat/300263384,blueing
http://vocab.getty.edu/aat/300263384,上藍
http://vocab.getty.edu/aat/300263384,上藍劑
http://vocab.getty.edu/aat/300263384,shàng lán
http://vocab.getty.edu/aat/300263384,shang lan
http://vocab.getty.edu/aat/300263384,shang lan
http://vocab.getty.edu/aat/300263384,blauwsel
http://vocab.getty.edu/aat/300263384,empavonado
http://vocab.getty.edu/aat/300265585,deodorant
http://vocab.getty.edu/aat/300265585,deodorant
http://vocab.getty.edu/aat/300265585,Deodorants
http://vocab.getty.edu/aat/300265585,Deodorant
http://vocab.getty.edu/aat/300265585,Deo
http://vocab.getty.edu/aat/300265585,Deodorante
http://vocab.getty.edu/aat/300265585,Deos
http://vocab.getty.edu/aat/300024549,magnets
http://vocab.getty.edu/aat/300024549,magnet
http://vocab.getty.edu/aat/300024549,磁鐵
http://vocab.getty.edu/aat/300024549,磁體
http://vocab.getty.edu/aat/300024549,cí tiě
http://vocab.getty.edu/aat/300024549,ci tie
http://vocab.getty.edu/aat/300024549,tz'u t'ieh
http://vocab.getty.edu/aat/300024549,magneten
http://vocab.getty.edu/aat/300024549,imanes
http://vocab.getty.edu/aat/300024549,magneet
http://vocab.getty.edu/aat/300024549,imán
http://vocab.getty.edu/aat/300024549,aimants
http://vocab.getty.edu/aat/300024549,aimant
http://vocab.getty.edu/aat/300024549,מגנט
http://vocab.getty.edu/aat/300210311,solution
http://vocab.getty.edu/aat/300210311,solutions
http://vocab.getty.edu/aat/300210311,溶液
http://vocab.getty.edu/aat/300210311,róng yì
http://vocab.getty.edu/aat/300210311,oplossing
http://vocab.getty.edu/aat/300210311,rong yi
http://vocab.getty.edu/aat/300210311,jung i
http://vocab.getty.edu/aat/300210311,solución
http://vocab.getty.edu/aat/300014857,building materials
http://vocab.getty.edu/aat/300014857,building material
http://vocab.getty.edu/aat/300014857,建材
http://vocab.getty.edu/aat/300014857,construction materials
http://vocab.getty.edu/aat/300014857,architectural materials
http://vocab.getty.edu/aat/300014857,建築材料
http://vocab.getty.edu/aat/300014857,"materials, architectural"
http://vocab.getty.edu/aat/300014857,"materials, building"
http://vocab.getty.edu/aat/300014857,"materials, construction"
http://vocab.getty.edu/aat/300014857,bouwmateriaal
http://vocab.getty.edu/aat/300014857,bouwmaterialen
http://vocab.getty.edu/aat/300014857,material de construção
http://vocab.getty.edu/aat/300014857,jiàn zhú cái liào
http://vocab.getty.edu/aat/300014857,materiais de construção
http://vocab.getty.edu/aat/300014857,jian zhu cai liao
http://vocab.getty.edu/aat/300014857,chien chu ts'ai liao
http://vocab.getty.edu/aat/300014857,matériaux de construction
http://vocab.getty.edu/aat/300014857,material de construcción
http://vocab.getty.edu/aat/300379525,modern materials
http://vocab.getty.edu/aat/300379525,modern material
http://vocab.getty.edu/aat/300379525,moderne materialen
http://vocab.getty.edu/aat/300014684,syrup
http://vocab.getty.edu/aat/300014684,syrups
http://vocab.getty.edu/aat/300014684,糖漿
http://vocab.getty.edu/aat/300014684,táng jiāng
http://vocab.getty.edu/aat/300014684,tang jiang
http://vocab.getty.edu/aat/300014684,t'ang chiang
http://vocab.getty.edu/aat/300014684,siroop
http://vocab.getty.edu/aat/300014684,almíbar
http://vocab.getty.edu/aat/300014684,jarabe
http://vocab.getty.edu/aat/300014902,catalyst
http://vocab.getty.edu/aat/300014902,katalysator
http://vocab.getty.edu/aat/300014902,catalizador
http://vocab.getty.edu/aat/300404821,multiple materials (materials for groups)
http://vocab.getty.edu/aat/300404821,"materials, multiple (materials for groups)"
http://vocab.getty.edu/aat/300404821,mixed materials (materials for groups)
http://vocab.getty.edu/aat/300404821,meerdere materialen (groepen)
http://vocab.getty.edu/aat/300404821,diverse materialen
http://vocab.getty.edu/aat/300014685,tape (material)
http://vocab.getty.edu/aat/300014685,band
http://vocab.getty.edu/aat/300014685,tapes (materials)
http://vocab.getty.edu/aat/300014685,banden
http://vocab.getty.edu/aat/300014685,ruban (tape)
