id	year	author	title	filename	link
1963__Chesterton_Gilbert_Keith__Il_Napoleone_di_Notting_Hill.txt	1963	Chesterton, Gilbert Keith	Il Napoleone di Notting Hill
1921__Lucatelli_Luigi__Athos.txt	1921	Lucatelli, Luigi	Athos
1987__Carducci_Giosue__Rime_e_ritmi.txt	1987	Carducci Giosue	Rime e ritmi
1935__Salgari_Emilio__Il_vampiro_della_foresta.txt	1935	Salgari, Emilio	Il vampiro della foresta
1829__Metastasio_Pietro__Lendimione.txt	1829	Metastasio, Pietro	L'endimione
1895__Fabiani_Guido__Il_treno_della_morte_e_altre_poesie.txt	1895	Fabiani, Guido	Il treno della morte e altre poesie
1930__Sophocles__Tragedie.txt	1930	Sophocles	Tragedie
1931__Carabellese_Pantaleo__Il_problema_teologico_come_filosofia.txt	1931	Carabellese, Pantaleo	Il problema teologico come filosofia
1988__Albergati_Capacelli_Francesco__Le_convulsioni.txt	1988	Albergati Capacelli, Francesco	Le convulsioni
1933__Guicciardini_Francesco__Ricordi.txt	1933	Guicciardini, Francesco	Ricordi
1819__Sismondi_Jean_Charles_Lonard_Simonde_de__Storia_delle_repubbliche_Italiane_dei_secoli_di_mezzo_Tomo_IV.txt	1819	Sismondi, Jean Charles Léonard Simonde : de	Storia delle repubbliche Italiane dei secoli di mezzo. Tomo IV
1920__Deledda_Grazia__Le_colpe_altrui.txt	1920	Deledda, Grazia	Le colpe altrui
1827__Scott_Walter__I_puritani_di_Scozia.txt	1827	Scott, Walter	I puritani di Scozia
1947__Thlozan_Giuseppe__Sembra_una_favola_saggio_sulla_libert.txt	1947	Thòlozan, Giuseppe	Sembra una favola : saggio sulla libertà
1898__Uccellini_Primo__Memorie_di_un_vecchio_carbonaro_ravegnate.txt	1898	Uccellini, Primo	Memorie di un vecchio carbonaro ravegnate
1970__Galilei_Galileo__Due_lezioni_allAccademia_fiorentina_circa_la_figura_sito_e_grandezza_dellinferno_di_Dante.txt	1970	Galilei, Galileo	Due lezioni all'Accademia fiorentina circa la figura, sito e grandezza dell'inferno di Dante
1902__Arrigoni_degli_Oddi_Ettore__Atlante_ornitologico_uccelli_europei_con_notizie_dindole_generale_e_particolare.txt	1902	Arrigoni degli Oddi, Ettore	Atlante ornitologico uccelli europei con notizie d'indole generale e particolare
1977__Bibbiena_il_alias_Bernardo_Dovizi__La_Calandria.txt	1977	Bibbiena <il> (alias Bernardo Dovizi)	La Calandria
1984__Poe_Edgar_Allan__Gli_assassinii_della_Rue_Morgue.txt	1984	Poe, Edgar Allan	Gli assassinii della Rue Morgue
1822__Giannone_Pietro__Istoria_civile_del_Regno_di_Napoli_volume_ottavo.txt	1822	Giannone Pietro	Istoria civile del Regno di Napoli, volume ottavo
1988__Plato__Il_Menone.txt	1988	Plato	Il Menone
1954__Metastasio_Pietro__Leroe_cinese.txt	1954	Metastasio, Pietro	L'eroe cinese
1983__Berneri_Camillo__Mussolini_grande_attore.txt	1983	Berneri, Camillo	Mussolini grande attore
1715__Torricelli_Evangelista__Lezioni_accademiche.txt	1715	Torricelli, Evangelista	Lezioni accademiche
1912__Caterina_da_Siena_santa__Libro_della_divina_dottrina_volgarmente_detto_Dialogo_della_divina.txt	1912	Caterina : da Siena <santa>	Libro della divina dottrina volgarmente detto Dialogo della divina
1936__Guicciardini_Francesco__Consolatoria_Accusatoria_Defensoria.txt	1936	Guicciardini, Francesco	Consolatoria, Accusatoria, Defensoria
1888__Caccianiga_Antonio__Il_bacio_della_contessa_Savina.txt	1888	Caccianiga, Antonio	Il bacio della contessa Savina
1963__Pietro_Verri__Storia_di_Milano.txt	1963	Pietro Verri	Storia di Milano
1930__De_Angelis_Augusto__Robin_agente_segreto.txt	1930	De Angelis, Augusto	Robin agente segreto
1895__Labriola_Antonio__In_memoria_del_Manifesto_dei_comunisti.txt	1895	Labriola, Antonio	In memoria del Manifesto dei comunisti
2002__Wu_Ming_pseudonimo_collettivo_di_5_autori__54.txt	2002	Wu Ming (pseudonimo collettivo di 5 autori)	54
1976__Mazzini_Giuseppe__Della_Giovine_Italia.txt	1976	Mazzini, Giuseppe	Della Giovine Italia
1698__Innocentius_papa_12_Antonio_Pignatelli_Papa_Innocenzo_XII__Editto_sopra_la_musica.txt	1698	Innocentius < papa ; 12 .> (Antonio Pignatelli, Papa Innocenzo XII)	Editto sopra la musica
1971__Lucini_Gian_Pietro__Scritti_critici.txt	1971	Lucini, Gian Pietro	Scritti critici
1814__Milton_John__Il_Licida_lAllegro_ed_il_Penseroso.txt	1814	Milton, John	Il Licida, l'Allegro, ed il Penseroso
1923__Rosadi_Giovanni__Tra_la_perduta_gente.txt	1923	Rosadi, Giovanni	Tra la perduta gente
1896__Oriani_Alfredo__La_disfatta.txt	1896	Oriani, Alfredo	La disfatta
1986__Edmondo_De_Amicis__La_maestrina_degli_operai.txt	1986	Edmondo De Amicis	La maestrina degli operai
1937__Oppenheim_Edward_Phillips__Il_documento_segreto.txt	1937	Oppenheim, Edward Phillips	Il documento segreto
1802__Seneca_Lucius_Annaeus__Lettere.txt	1802	Seneca, Lucius Annaeus	Lettere
1955__Goldoni_Carlo__Torquato_Tasso.txt	1955	Goldoni, Carlo	Torquato Tasso
1979__Salgari_Emilio__Il_figlio_del_Corsaro_Rosso.txt	1979	Salgari, Emilio	Il figlio del Corsaro Rosso
1824__Gibbon_Edward__Storia_della_decadenza_e_rovina_dellImpero_Romano_volume_primo.txt	1824	Gibbon, Edward	Storia della decadenza e rovina dell'Impero Romano, volume primo
1976__Autori_vari__Raccolta_di_lettere_sulla_pittura_scultura_ed_architettura_scritte_da_pi_celebri_personaggi_dei_seco.txt	1976	Autori vari	Raccolta di lettere sulla pittura, scultura ed architettura scritte da' più celebri personaggi dei secoli XV, XVI e XVII pubblicata da M. Gio. Bottari e continuata fino ai nostri giorni da Stefano Ticozzi. Volume secondo
1933__Wallace_Edgar__Il_duca_nel_sobborgo.txt	1933	Wallace, Edgar	Il duca nel sobborgo
1991__Bibbia__La_Sacra_Bibbia.txt	1991	Bibbia	La Sacra Bibbia
1573__Bacci_Andrea_Firenze_seconda_met_del_XV_sec__Lalicorno.txt	1573	Bacci, Andrea (Firenze, seconda metà del XV sec.)	L'alicorno
1956__Pigafetta_Antonio__Relazione_del_primo_viaggio_intorno_al_mondo.txt	1956	Pigafetta, Antonio	Relazione del primo viaggio intorno al mondo
1980__Serge_Victor__I_maestri_cantatori.txt	1980	Serge, Victor	I maestri cantatori
1982__Rosselli_Nello__Mazzini_e_Bakunin_dodici_anni_di_movimento_operaio_in_Italia_18601872.txt	1982	Rosselli, Nello	Mazzini e Bakunin : dodici anni di movimento operaio in Italia (1860-1872)
1985__Verga_Giovanni__I_Malavoglia.txt	1985	Verga, Giovanni	I Malavoglia
1891__Comparetti_Domenico__Il_Kalevala_o_la_poesia_tradizionale_dei_Finni.txt	1891	Comparetti, Domenico	Il Kalevala o la poesia tradizionale dei Finni
1921__Adami_Giuseppe__I_capelli_bianchi.txt	1921	Adami, Giuseppe	I capelli bianchi
1911__Gori_Pietro__Prigioni.txt	1911	Gori, Pietro	Prigioni
1897__Martinetti_Piero__Il_sistema_Sankhya_studio_sulla_filosofia_indiana.txt	1897	Martinetti, Piero	Il sistema Sankhya: studio sulla filosofia indiana
1896__Martinelli_Tristano__L_epistolario_dArlecchino_Tristano_Martinelli_15561631.txt	1896	Martinelli, Tristano	L' epistolario d'Arlecchino : (Tristano Martinelli, 1556-1631) /
1988__Zanella_Giacomo__Astichello.txt	1988	Zanella, Giacomo	Astichello
1908__Fabiani_Guido__Uccelletto_nero.txt	1908	Fabiani, Guido	Uccelletto nero
1921__Chiosso_Renzo__Le_avventure_di_Simon_Wander.txt	1921	Chiosso, Renzo	Le avventure di Simon Wander
1955__Goldoni_Carlo__La_cameriera_brillante.txt	1955	Goldoni, Carlo	La cameriera brillante
1983__Canestrini_Giovanni__Valore_delle_ipotesi_in_Biologia.txt	1983	Canestrini, Giovanni	Valore delle ipotesi in Biologia
1918__Ruffini_Francesco__Cesare_Battisti.txt	1918	Ruffini, Francesco	Cesare Battisti
1985__Francesco_Berni__Rime.txt	1985	Francesco Berni	Rime
1938__Chiosso_Renzo__Guttuluccia_Romanzo_duna_goccia_dacqua.txt	1938	Chiosso, Renzo	Guttuluccia: Romanzo d'una goccia d'acqua.
1951__Carlyle_Thomas__La_Rivoluzione_francese_Volume_secondo.txt	1951	Carlyle, Thomas	La Rivoluzione francese – Volume secondo
1928__Formichi_Carlo__Guglielmo_Shakespeare.txt	1928	Formichi, Carlo	Guglielmo Shakespeare
1921__Panzini_Alfredo__La_cagna_nera.txt	1921	Panzini, Alfredo	La cagna nera
1904__Fabbri_Luigi__Carlo_Pisacane_la_vita_le_opere_lazione_rivoluzionaria.txt	1904	Fabbri, Luigi	Carlo Pisacane: la vita, le opere, l'azione rivoluzionaria
1951__Shakespeare_William__Sogno_duna_notte_di_mezza_estate.txt	1951	Shakespeare, William	Sogno d'una notte di mezza estate
2009__Deledda_Grazia__Il_nostro_padrone.txt	2009	Deledda, Grazia	Il nostro padrone
1963__anonimo_secolo_sedicesimo__La_venexiana.txt	1963	anonimo, secolo sedicesimo	La venexiana
1883__Gualdo_Luigi__Le_nostalgie.txt	1883	Gualdo, Luigi	Le nostalgie
1925__Cesarotti_Melchiorre__Poesie_di_Ossian.txt	1925	Cesarotti, Melchiorre	Poesie di Ossian
2007__Deledda_Grazia__Stella_doriente.txt	2007	Deledda, Grazia	Stella d'oriente
1896__Cominelli_Alfredo__Compendio_di_chimica_fisiologica.txt	1896	Cominelli, Alfredo	Compendio di chimica fisiologica
1890__Giacosa_Giuseppe__Storia_vecchia.txt	1890	Giacosa, Giuseppe	Storia vecchia
1991.txt	1991.txt	Schopenhauer, Arthur	Il mondo come volontà e rappresentazione
1893__Caversazzi_Ciro__Pathos.txt	1893	Caversazzi, Ciro	Pathos
1905__Zavattero_Domenico__Gli_anarchici_nel_movimento_sociale_in_Italia.txt	1905	Zavattero, Domenico	Gli anarchici nel movimento sociale in Italia
1921__Swift_Jonathan__I_viaggi_di_Gulliver.txt	1921	Swift, Jonathan	I viaggi di Gulliver
1950__Broglio_Mario__Dove_va_larte_moderna.txt	1950	Broglio, Mario	Dove va l'arte moderna?
1938__Mommsen_Theodor__Storia_di_Roma_Vol_1_Dalla_preistoria_alla_cacciata_dei_re_da_Roma.txt	1938	Mommsen, Theodor	Storia di Roma. Vol. 1: Dalla preistoria alla cacciata dei re da Roma
1226__SANUDO_Marino_il_Giovane__I_Diarii_Tomo_I.txt	1226	SANUDO, Marino <il Giovane>	I Diarii.
1969__Dorso_Guido__La_rivoluzione_meridionale.txt	1969	Dorso, Guido	La rivoluzione meridionale
1904__Bodrero_Emilio__Il_principio_fondamentale_del_sistema_di_Empedocle.txt	1904	Bodrero, Emilio	Il principio fondamentale del sistema di Empedocle
1804__Pindemonte_Ippolito__Arminio.txt	1804	Pindemonte, Ippolito	Arminio
1955__Goldoni_Carlo__Le_inquietudini_di_Zelinda.txt	1955	Goldoni, Carlo	Le inquietudini di Zelinda
1946__Alfieri_Vittorio__Filippo.txt	1946	Alfieri, Vittorio	Filippo
1923__Adami_Giuseppe__La_piccola_felicit_La_capanna_e_il_tuo_cuore_commedie_in_tre_atti.txt	1923	Adami, Giuseppe	La piccola felicità ; La capanna e il tuo cuore : commedie in tre atti
1885__Maes_Costantino__Curiosit_romane.txt	1885	Maes, Costantino	Curiosità romane
1955__Goldoni_Carlo__Le_donne_gelose.txt	1955	Goldoni, Carlo	Le donne gelose
1882__Pailleron_douard__Il_mondo_della_noia.txt	1882	Pailleron, Édouard	Il mondo della noia
1897__Kovalevskaja_Sofja__Una_nichilista.txt	1897	Kovalevskaja, Sof'ja	Una nichilista
1995__Moderata_Fonte__Tredici_canti_del_Floridoro.txt	1995	Moderata Fonte	Tredici canti del Floridoro
1905__Betti_Mario__Sulla_reazione_fra_naftolo_formaldeide_e_idrossilamina.txt	1905	Betti, Mario	Sulla reazione fra βnaftolo, formaldeide e idrossilamina
1974__Lasca_alias_Anton_Francesco_Grazzini__La_strega.txt	1974	Lasca (alias Anton Francesco Grazzini)	La strega
1939__Mommsen_Theodor__Storia_di_Roma_Vol_7_La_monarchia_militare_Parte_prima_Dalla_morte_di_Silla_alla_dittatura_di_Pompeo.txt	1939	Mommsen, Theodor	Storia di Roma. Vol. 7: La monarchia militare. Parte prima: Dalla morte di Silla alla dittatura di Pompeo
1885__Graf_Arturo__Il_Boccaccio_e_la_superstizione.txt	1885	Graf, Arturo	Il Boccaccio e la superstizione
1969__Leopardi_Giacomo__Guerra_dei_topi_e_delle_rane_1826.txt	1969	Leopardi, Giacomo	Guerra dei topi e delle rane (1826)
1898__Ferrero_Guglielmo__Il_militarismo_dieci_conferenze.txt	1898	Ferrero, Guglielmo	Il militarismo: dieci conferenze
1997__Accetto_Torquato__Della_dissimulazione_onesta.txt	1997	Accetto, Torquato	Della dissimulazione onesta
2000__Valera_Paolo__Milano_sconosciuta.txt	2000	Valera, Paolo	Milano sconosciuta
1926__Appelius_Mario__Asia_gialla_Giava_Borneo_Indocina_Annam_Cambodge_Laos_Tonkino_Macao.txt	1926	Appelius, Mario	Asia gialla : Giava, Borneo, Indocina, Annam, Cambodge, Laos, Tonkino, Macao
1931__Adami_Giuseppe__C_sempre_un_compare.txt	1931	Adami, Giuseppe	C'è sempre un compare
1819__Sismondi_Jean_Charles_Lonard_Simonde_de__Storia_delle_repubbliche_Italiane_dei_secoli_di_mezzo_Tomo_XIII.txt	1819	Sismondi, Jean Charles Léonard Simonde : de	Storia delle repubbliche Italiane dei secoli di mezzo. Tomo XIII
2006__Wu_Ming_5__Free_Karma_Food.txt	2006	Wu Ming 5	Free Karma Food
1897__Neera_alias_Anna_Radius_Zuccari__Lamuleto_romanzo.txt	1897	Neera (alias Anna Radius Zuccari)	L'amuleto : romanzo
1995__Sabatini_Giuseppe__Chi_sa_storie_di_Pescocostanzo.txt	1995	Sabatini Giuseppe	Chi sa : storie di Pescocostanzo
1928__Deledda_Grazia__Il_tesoro.txt	1928	Deledda, Grazia	Il tesoro
1969__Leopardi_Giacomo__La_guerra_dei_topi_e_delle_rane_Poema_1815.txt	1969	Leopardi, Giacomo	La guerra dei topi e delle rane. Poema (1815)
1974__Pirandello_Luigi__Quaderni_di_Serafino_Gubbio_operatore.txt	1974	Pirandello, Luigi	Quaderni di Serafino Gubbio operatore
1915__Curti_Antonio__La_politica_italiana_del_Risorgimento.txt	1915	Curti, Antonio	La politica italiana del Risorgimento
2013__Goethe_Johann_Wolfgang_von__I_dolori_del_giovane_Werther.txt	2013	Goethe, Johann Wolfgang : von	I dolori del giovane Werther
1993__Deledda_Grazia__Cenere.txt	1993	Deledda, Grazia	Cenere
1973__Labriola_Antonio__Da_un_secolo_allaltro.txt	1973	Labriola, Antonio	Da un secolo all'altro
1876__Belgiojoso_Carlo__Il_conte_di_virt_storia_italiana_del_secolo_14_Volume_primo.txt	1876	Belgiojoso, Carlo	Il conte di virtù : storia italiana del secolo 14. Volume primo
1931__Balbo_Italo__Stormi_in_volo_sulloceano.txt	1931	Balbo, Italo	Stormi in volo sull’oceano
1996__Petrarca_Francesco__Frammenti_Rime_estravaganti.txt	1996	Petrarca, Francesco	Frammenti. Rime estravaganti
1971__Brusoni_Girolamo__La_gondola_a_tre_remi.txt	1971	Brusoni, Girolamo	La gondola a tre remi
1887__Serao_Matilde__Vita_e_avventure_di_Riccardo_Joanna.txt	1887	Serao, Matilde	Vita e avventure di Riccardo Joanna
1842__Di_Blasi_Giovanni_Evangelista__Storia_cronologica_dei_vicer_luogotenenti_e_presidenti_del_Regno_di.txt	1842	Di Blasi, Giovanni Evangelista	Storia cronologica dei vicerè, luogotenenti e presidenti del Regno di
1837__Byron_George_Gordon__Melodie_ebraiche_di_Lord_G_Byron_versione_di_PP_Parzanese.txt	1837	Byron, George Gordon	Melodie ebraiche / di Lord G. Byron ; versione di P.P. Parzanese
1806__Tiraboschi_Girolamo__Storia_della_letteratura_italiana_del_cav_Abate_Girolamo_Tiraboschi_Tomo_4_Parte_2_Dallanno_MCLXXXII.txt	1806	Tiraboschi, Girolamo	Storia della letteratura italiana del cav. Abate Girolamo Tiraboschi – Tomo 4. – Parte 2:
1822__Giannone_Pietro__Istoria_civile_del_Regno_di_Napoli_volume_nono.txt	1822	Giannone Pietro	Istoria civile del Regno di Napoli, volume nono
1819__Lucchesini_Cesare__Della_illustrazione_delle_lingue_antiche_e_moderne_e_principalmente_dellitaliana.txt	1819	Lucchesini, Cesare	Della illustrazione delle lingue antiche, e moderne e principalmente dell'italiana
1898__Capuana_Luigi__Nuove_paesane.txt	1898	Capuana, Luigi	Nuove paesane
1833__Scin_Domenico__Elementi_di_Fisica_generale_Vol_II.txt	1833	Scinà, Domenico	Elementi di Fisica generale - Vol. II
2011__Barla_Teofilo__Il_confetturiere_lalchimista_il_cuciniere_piemontese_di_Real_Casa_Savoia.txt	2011	Barla, Teofilo	Il confetturiere, l'alchimista, il cuciniere piemontese di Real Casa Savoia
1913__Cremonese_Guido__Le_novelle_dello_scettico.txt	1913	Cremonese, Guido	Le novelle dello scettico
1955__Goldoni_Carlo__I_malcontenti.txt	1955	Goldoni, Carlo	I malcontenti
1874__Cant_Cesare__Storia_degli_italiani_Tomo_II.txt	1874	Cantù, Cesare	Storia degli italiani. Tomo II
1868__Muratori_Lodovico_18341919__La_vedova_e_lo_studente_commedia_in_un_atto.txt	1868	Muratori, Lodovico <1834-1919>	La vedova e lo studente : commedia in un atto
1869__Guerrazzi_Francesco_Domenico__Il_destino.txt	1869	Guerrazzi, Francesco Domenico	Il destino
1992__Poe_Edgar_Allan__Ligeia.txt	1992	Poe, Edgar Allan	Ligeia
1923__Tozzi_Federigo__Lincalco_dramma_in_tre_atti.txt	1923	Tozzi, Federigo	L’incalco : dramma in tre atti
1988__Pepoli_Alessandro__I_pazzarelli_ossia_Il_cervello_per_amore.txt	1988	Pepoli, Alessandro	I pazzarelli ossia Il cervello per amore
1991__Publius_Vergilius_Maro_Virgilio__Eneide.txt	1991	Publius Vergilius Maro (Virgilio)	Eneide
1992__PoeEdgar_Allan__La_verit_sul_caso_di_mister_Valdemar.txt	1992	Poe,Edgar Allan	La verità sul caso di mister Valdemar
1973__Veronese_Angela_Aglaia_Anassillide__Notizie_della_sua_vita_scritte_da_lei_medesima_Rime_scelte.txt	1973	Veronese, Angela (Aglaia Anassillide)	Notizie della sua vita scritte da lei medesima - Rime scelte
1812__Sicilia_Regno__Costituzione_di_Sicilia_stabilita_nel_generale_straordinario_Parlamento_del_1812.txt	1812	Sicilia <Regno>	Costituzione di Sicilia stabilita nel generale straordinario Parlamento del 1812.
1786__anonimo__Istoria_critica_dei_cavalieri_serventi.txt	1786	anonimo	Istoria critica dei cavalieri serventi
1976__Gobetti_Piero__Risorgimento_senza_eroi_e_altri_scritti_storici.txt	1976	Gobetti, Piero	Risorgimento senza eroi e altri scritti storici
1976__Mazzini_Giuseppe__Dalcune_cause_che_impedirono_finora_lo_sviluppo_della_libert_in_Italia.txt	1976	Mazzini, Giuseppe	D'alcune cause che impedirono finora lo sviluppo della libertà in Italia
1960__Alberti_Leon_Battista__Villa.txt	1960	Alberti, Leon Battista	Villa
1827__Botta_Carlo__Storia_della_guerra_della_indipendenza_degli_Stati_Uniti_di_America_volume_terzo.txt	1827	Botta, Carlo	Storia della guerra della indipendenza degli Stati Uniti di America, volume terzo
1976__Salgari_Emilio__Le_meraviglie_del_Duemila.txt	1976	Salgari, Emilio	Le meraviglie del Duemila
1914__Medici_Lorenzo_de_detto_il_Magnifico__Canti_carnascialeschi.txt	1914	Medici, Lorenzo: de (detto il Magnifico)	Canti carnascialeschi
1966__Galilei_Galileo__Le_opere_Volume_XIV_Carteggio_16291632.txt	1966	Galilei, Galileo	Le opere. Volume XIV. Carteggio 1629-1632
1903__Sanudo_Marino_il_Giovane__I_Diarii_Tomo_VIII.txt	1903	Sanudo, Marino <il Giovane>	I Diarii. Tomo VIII
1994__Ferrari_Enrico_Maria__Quando_vendettero_il_Natale.txt	1994	Ferrari, Enrico Maria	Quando vendettero il Natale
1908__Di_San_Giusto_Luigi_alias_Luisa_Macina_Gervasio__Corona_di_spine.txt	1908	Di San Giusto, Luigi (alias Luisa Macina Gervasio)	Corona di spine
1891__De_Roberto_Federico__La_sorte.txt	1891	De Roberto, Federico	La sorte
1954__Metastasio_Pietro__Ciro_riconosciuto.txt	1954	Metastasio, Pietro	Ciro riconosciuto
1955__Goldoni_Carlo__Filosofia_e_amore.txt	1955	Goldoni, Carlo	Filosofia e amore
1941__Bourcet_Marguerite__Per_lonore_di_Roccabruna.txt	1941	Bourcet, Marguerite	Per l'onore di Roccabruna
1968__Giamboni_Bono__Libro_de_Viz_e_delle_virtudi.txt	1968	Giamboni, Bono	Libro de' Vizî e delle virtudi
1973__Epicurus__Lettera_sulla_felicit_a_Meneceo.txt	1973	Epicurus	Lettera sulla felicità (a Meneceo)
1875__Bianconi_Giovanni_Giuseppe__La_teoria_darwiniana_e_la_creazione_detta_indipendente.txt	1875	Bianconi, Giovanni Giuseppe	La teoria darwiniana e la creazione detta indipendente
1545__Vincenzo_Maggi__Un_brieve_trattato_delleccellentia_delle_donne.txt	1545	Vincenzo Maggi	Un brieve trattato dell'eccellentia delle donne
1672__Intorcetta_Prospero__Compendiosa_narratione_dello_stato_della_missione_cinese_cominciando_dallanno_1581_fino_al_1669_Offe.txt	1672	Intorcetta, Prospero	Compendiosa narratione dello stato della missione cinese, cominciando dall’anno 1581. fino al 1669. Offerta in Roma. Alli eminentissimi signori cardinali della sacra Congregatione de Propaganda Fide. Dal P. Prospero Intorcetta della Compagnia di Giesù, missionario,..
1961__Parini_Giuseppe__Dialogo_sopra_la_nobilt.txt	1961	Parini, Giuseppe	Dialogo sopra la nobiltà
1867__Villa_Antonio__Riflessioni_sugli_insetti_e_nuove_osservazioni_sui_medesimi_durante.txt	1867	Villa, Antonio	Riflessioni sugli insetti e nuove osservazioni sui medesimi durante
1992__Poe_Edgar_Allan__Il_gatto_nero.txt	1992	Poe, Edgar Allan	Il gatto nero
1955__Goldoni_Carlo__Terenzio.txt	1955	Goldoni, Carlo	Terenzio
1954__Metastasio_Pietro__Temistocle.txt	1954	Metastasio, Pietro	Temistocle
1910__Di_Giacomo_Salvatore__A_San_Francisco.txt	1910	Di Giacomo, Salvatore	A San Francisco
1906__Jarro_Giulio_Piccini__Il_Processo_Bartelloni.txt	1906	Jarro (Giulio Piccini)	Il Processo Bartelloni
1966__Alberti_Leon_Battista__Sentenze_Pitagoriche.txt	1966	Alberti, Leon Battista	Sentenze Pitagoriche
1862__Lucianus__Icaromenippo_o_il_passanuvoli.txt	1862	Lucianus	Icaromenippo, o il passanuvoli
1936__Drigo_Paola__Fine_danno.txt	1936	Drigo, Paola	Fine d'anno
1850__Carcano_Giulio__Damiano_storia_duna_povera_famiglia.txt	1850	Carcano, Giulio	Damiano : storia d'una povera famiglia
1955__Goldoni_Carlo__Un_curioso_accidente.txt	1955	Goldoni, Carlo	Un curioso accidente
1897__Serao_Matilde__Linfedele.txt	1897	Serao, Matilde	L'infedele
1916__Gabetti_Giuseppe__Il_dramma_di_Zacharias_Werner.txt	1916	Gabetti, Giuseppe	Il dramma di Zacharias Werner
1884__Carducci_Giosu__Conversazioni_critiche.txt	1884	Carducci, Giosuè	Conversazioni critiche
1881__Rajna_Pio__Il_dialetto_milanese.txt	1881	Rajna, Pio	Il dialetto milanese
